日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,单元ID,单元名字,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,曝光新客数,进店新客数,加购新客数,收藏新客数,新客支付金额,新客点击率,新客成交转化率,自然流量转化金额,自然流量曝光量
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950899675,儿童保温杯女孩上学专用幼儿园一年级水杯小学生吸管杯子宝宝水壶,824585005597,商品,儿童保温杯女孩上学专用幼儿园一年级水杯小学生吸管杯子宝宝水壶,52,1,0.36,0.01923,0.36,6.92,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,1,1,1,1,0,0,0.01923,0,1,0,,0,0.00,0,0,,,41,1,0,0,0.00,0.01961,0,0.00,0
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950883703,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,825439571961,商品,密码锁儿童保温杯男孩学生上学专用指纹水杯女2024新款幼儿园水壶,159,11,3.49,0.06918,0.32,21.95,0.00,0,0.00,0,0.00,0,143.25,0.00,143.25,1,1,0,0.09091,41.05,3.49,1,1,0,0.09091,1,0,,2,1.75,2,1.75,1,3.49,0.09091,3.49,1,399.00,1,0,0,0,0.00,0,15,9,8,0.88889,0,0,0.09434,6,2,1,1,0,0.00,0,1,1,143.25,125,11,1,1,143.25,0.06944,0.1,54.12,999
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950877770,儿童保温杯吸管水杯女孩2024新款小学生上学专用宝宝婴幼儿园水壶,653024530391,商品,儿童保温杯吸管水杯子女孩可爱食品级316小学生上学专用宝宝水壶,1190,12,4.09,0.01008,0.34,3.44,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,19,10,9,0.9,0,0,0.01597,7,2,0,,0,0.00,0,0,,,909,10,0,0,0.00,0.01021,0,0.00,0
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950853762,奥特曼保温杯儿童上学专用男孩小学生水杯吸管杯子幼儿园宝宝水壶,817086638031,商品,奥特曼保温杯儿童上学专用男孩小学生水杯吸管杯子幼儿园宝宝水壶,10,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,4,0,0,0,0.00,0,,0.00,0
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950823916,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,54,2,0.61,0.03704,0.31,11.30,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,2,2,2,1,0,0,0.03704,0,1,0,,0,0.00,0,0,,,48,2,0,0,0.00,0.03774,0,0.00,31
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950823913,奥特曼儿童保温杯男孩上学专用水杯食品级316吸管杯子小学生水壶,734253941521,商品,奥特曼儿童保温杯男孩上学专用水杯食品级316吸管杯子小学生水壶,4,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,3,0,0,0,0.00,0,,0.00,0
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950807936,保温杯女生高颜值儿童水杯女孩小学生上学专用女童吸管杯2024新款,821882877697,商品,保温杯女生高颜值儿童水杯女孩小学生上学专用女童吸管杯2024新款,36,2,0.93,0.05556,0.47,25.83,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,3,2,2,1,0,0,0.08333,1,2,0,,0,0.00,0,0,,,28,2,0,0,0.00,0.05556,0,0.00,1
2024-09-30,371,关键词推广,371,关键词推广,71851053263,儿童保温杯动销_927,71950791991,库洛米儿童保温杯女孩上学专用水杯小学生吸管杯女童水壶2024新款,818865760298,商品,库洛米儿童保温杯女孩上学专用水杯小学生吸管杯女童水壶2024新款,149,5,1.36,0.03356,0.27,9.13,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,0,1,0.2,0,0,,1,1.36,1,1.36,0,,0,1.36,0,0.00,0,0,0,0,0.00,0,9,5,5,1,0,0,0.0604,4,2,0,,0,0.00,0,0,,,111,5,1,0,0.00,0.03448,0,0.16,5
2024-09-30,371,关键词推广,371,关键词推广,71848400238,美乐蒂嘟嘟保温杯_921,71858793741,美乐蒂儿童保温杯女孩小学生上学专用水杯2024新款高颜值吸管杯子,835389670591,商品,美乐蒂儿童保温杯女孩小学生上学专用水杯2024新款高颜值吸管杯子,1575,59,96.11,0.03746,1.63,61.02,0.00,0,0.00,0,0.00,0,69.90,89.90,159.80,2,1,1,0.0339,1.66,48.06,1,0,1,0.01695,8,0,,9,10.68,9,10.68,8,12.01,0.13559,96.11,2,288.90,0,8,0,0,0.00,0,80,55,45,0.81818,0,0,0.05079,22,1,1,0.5,0,0.00,0,2,1,79.90,1341,56,0,1,69.90,0.03723,0.01786,47.38,1495
2024-09-30,371,关键词推广,371,关键词推广,71808506241,库洛米双饮保温杯粉色最大化_0915,71774495923,儿童保温杯女孩上学专用小学生一年级幼儿园三丽鸥美乐蒂吸管水杯,829810871624,商品,儿童保温杯女孩上学专用小学生一年级幼儿园三丽鸥美乐蒂吸管水杯,800,50,132.77,0.0625,2.66,165.96,0.00,0,0.00,0,0.00,0,171.60,0.00,171.60,4,4,0,0.08,1.29,33.19,4,4,0,0.08,0,0,,4,33.19,4,33.19,0,,0,33.19,4,516.00,0,0,0,0,0.00,0,72,44,39,0.88636,0,0,0.09,22,2,4,1,0,0.00,0,4,1,42.90,683,44,3,0,171.60,0.06144,0.08511,62.12,2190
2024-09-30,371,关键词推广,371,关键词推广,71801928839,美乐蒂嘟嘟保温杯智能拉新_927,71986446405,美乐蒂儿童保温杯女孩小学生上学专用水杯2024新款高颜值吸管杯子,835389670591,商品,美乐蒂儿童保温杯女孩小学生上学专用水杯2024新款高颜值吸管杯子,4348,82,90.42,0.01886,1.10,20.80,0.00,0,0.00,0,0.00,0,59.90,541.50,601.40,8,1,7,0.09756,6.65,11.30,15,3,12,0.18293,8,0,,23,3.93,23,3.93,8,11.30,0.09756,6.03,8,1822.00,1,7,2,0,0.00,5,148,74,52,0.7027,0,0,0.03404,70,2,3,0.42857,0,0.00,0,7,1,85.91,3362,76,6,2,139.70,0.01791,0.03947,272.48,5106
2024-09-30,371,关键词推广,371,关键词推广,71769856431,小马宝莉粉智能最大化_912,71756842823,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,789,23,28.73,0.02915,1.25,36.41,0.00,0,0.00,0,0.00,0,39.90,0.00,39.90,1,1,0,0.04348,1.39,28.73,1,1,0,0.04348,0,0,,1,28.73,1,28.73,0,,0,28.73,1,129.00,0,0,0,0,0.00,0,27,20,15,0.75,0,0,0.03422,4,1,1,1,0,0.00,0,1,1,39.90,602,20,1,0,39.90,0.03048,0.04762,5.60,415
2024-09-30,371,关键词推广,371,关键词推广,71766772562,蛋仔派对双饮方杯智能控点击_913,71745991630,蛋仔派对儿童保温杯男孩上学专用小学生水杯吸管杯子女幼儿园水壶,831495105457,商品,蛋仔派对儿童保温杯男孩上学专用小学生水杯吸管杯子女幼儿园水壶,4139,129,146.19,0.03117,1.13,35.32,0.00,0,0.00,0,0.00,0,347.44,235.53,582.97,10,6,4,0.07752,3.99,14.62,24,17,7,0.18605,3,0,,27,5.41,27,5.41,3,48.73,0.02326,6.09,10,3019.00,3,0,0,0,0.00,4,241,114,102,0.89474,0,0,0.05823,112,2,9,1,0,0.00,0,9,1,64.77,3139,114,19,2,582.97,0.03058,0.08197,291.44,7541
2024-09-30,371,关键词推广,371,关键词推广,71764887097,不锈钢饭盒智能控点击_913,71764887099,大容量保温饭盒上班族带饭可微波炉加热专用2024新款成人便当餐盒,831257746375,商品,大容量保温饭盒上班族带饭可微波炉加热专用2024新款成人便当餐盒,1309,53,11.79,0.04049,0.22,9.01,0.00,0,0.00,0,0.00,0,19.90,66.90,86.80,2,1,1,0.03774,7.36,5.90,9,9,0,0.16981,3,0,,12,0.98,12,0.98,3,3.93,0.0566,1.31,3,596.00,3,0,0,0,0.00,1,85,45,41,0.91111,0,0,0.06494,32,2,2,1,0,0.00,0,2,1,43.40,1114,45,9,3,86.80,0.04091,0.03846,26.43,322
2024-09-30,371,关键词推广,371,关键词推广,71756695992,库洛米双饮保温杯粉色趋势拉新1_0913,71766277305,儿童保温杯女孩上学专用小学生一年级幼儿园三丽鸥美乐蒂吸管水杯,829810871624,商品,儿童保温杯女孩上学专用小学生一年级幼儿园三丽鸥美乐蒂吸管水杯,2601,127,197.11,0.04883,1.55,75.78,0.00,0,0.00,0,0.00,0,263.29,113.82,377.11,8,6,2,0.06299,1.91,24.64,20,15,5,0.15748,3,0,,23,8.57,23,8.57,3,65.70,0.02362,9.86,10,1630.00,1,2,0,0,0.00,1,177,109,100,0.91743,0,0,0.06805,50,2,5,0.83333,0,0.00,0,6,1,62.85,2183,110,12,1,231.41,0.04917,0.04032,154.55,3071
2024-09-30,371,关键词推广,371,关键词推广,71739020291,库洛米双饮保温杯紫色趋势拉新3_0910,71726156622,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,828830235857,商品,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,906,39,41.78,0.04305,1.07,46.11,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,4,4,0,0.10256,0,0,,4,10.45,4,10.45,0,,0,10.45,0,0.00,0,0,0,0,0.00,0,47,36,32,0.88889,0,0,0.05188,8,1,0,,0,0.00,0,0,,,756,36,4,0,0.00,0.04072,0,0.90,80
2024-09-30,371,关键词推广,371,关键词推广,71736155657,小马宝莉粉智能最大化1_912,71736111790,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,195,15,22.19,0.07692,1.48,113.79,0.00,0,0.00,0,0.00,0,39.90,0.00,39.90,1,1,0,0.06667,1.80,22.19,0,0,0,0,1,0,,1,22.19,1,22.19,1,22.19,0.06667,,1,129.00,0,1,0,0,0.00,0,20,10,10,1,0,0,0.10256,5,2,1,1,0,0.00,0,1,1,39.90,148,10,0,1,39.90,0.08571,0.06667,10.22,550
2024-09-30,371,关键词推广,371,关键词推广,71725814557,库洛米双饮保温杯紫色趋势拉新2_0910,71725756727,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,828830235857,商品,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,404,15,12.21,0.03713,0.81,30.22,0.00,0,0.00,0,0.00,0,0.00,42.90,42.90,1,0,1,0.06667,3.51,12.21,1,1,0,0.06667,2,0,,3,4.07,3,4.07,2,6.11,0.13333,12.21,1,169.00,2,0,0,0,0.00,0,19,14,10,0.71429,0,0,0.04703,4,1,1,1,0,0.00,0,1,1,42.90,322,14,1,2,42.90,0.03618,0.07143,9.96,253
2024-09-30,371,关键词推广,371,关键词推广,71709808186,密码保温杯趋势拉新,71855919337,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,828385668327,商品,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,355,19,40.67,0.05352,2.14,114.56,0.00,0,0.00,0,0.00,0,156.00,59.90,215.90,2,1,1,0.10526,5.31,20.34,2,0,2,0.10526,1,0,,3,13.56,3,13.56,1,40.67,0.05263,20.34,2,598.00,0,1,1,0,0.00,0,26,18,14,0.77778,0,0,0.07324,7,1,0,0,0,0.00,0,2,1,107.95,311,18,1,0,0.00,0.04678,0,137.59,1649
2024-09-30,371,关键词推广,371,关键词推广,71680260369,蛋仔派对双饮方杯_924,71901267624,蛋仔派对儿童保温杯男孩上学专用小学生水杯吸管杯子女幼儿园水壶,831495105457,商品,蛋仔派对儿童保温杯男孩上学专用小学生水杯吸管杯子女幼儿园水壶,1949,108,143.21,0.05541,1.33,73.48,0.00,0,0.00,0,0.00,0,359.40,0.00,359.40,6,6,0,0.05556,2.51,23.87,10,10,0,0.09259,3,0,,13,11.02,13,11.02,3,47.74,0.02778,14.32,6,2394.00,3,0,0,0,0.00,1,246,85,74,0.87059,0,0,0.12622,138,3,5,0.83333,0,0.00,0,6,1,59.90,1742,85,7,2,299.50,0.05219,0.05051,146.02,4654
2024-09-30,371,关键词推广,371,关键词推广,71628152113,库洛米双饮保温杯紫色趋势拉新1_0902,71603391276,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,828830235857,商品,儿童保温杯女孩上学专用学生幼儿园吸管水杯2024新款库洛米三丽鸥,577,26,49.54,0.04506,1.91,85.86,0.00,0,0.00,0,0.00,0,271.40,226.62,498.02,11,7,4,0.42308,10.05,4.50,16,8,8,0.61538,6,2,24.77,24,2.06,22,2.25,8,8.26,0.23077,3.10,13,2057.00,2,4,0,0,0.00,6,53,25,19,0.76,0,0,0.09185,27,2,5,0.625,0,0.00,0,8,1,62.25,461,25,4,2,242.40,0.03992,0.3,260.00,5977
2024-09-30,371,关键词推广,371,关键词推广,71623625090,温莎保温桶米黄智能最大化,71623541471,冬天不锈钢保温饭盒24小时超长多层大容量便携带饭桶壶手提上班族,767759025702,商品,冬天不锈钢保温饭盒24小时超长多层大容量便携带饭桶壶手提上班族,814,68,111.16,0.08354,1.63,136.56,0.00,0,0.00,0,0.00,0,279.60,830.16,1109.76,16,4,12,0.23529,9.98,6.95,20,4,16,0.29412,6,0,,26,4.28,26,4.28,6,18.53,0.08824,5.56,20,3765.00,3,3,0,0,0.00,8,142,61,36,0.59016,0.01471,1,0.17445,74,2,6,0.42857,0,55.40,1,14,1,79.27,609,61,5,3,492.46,0.07212,0.15385,294.00,5543
2024-09-30,371,关键词推广,371,关键词推广,71608535928,温莎保温桶米黄智能控成本,71617391274,冬天不锈钢保温饭盒24小时超长多层大容量便携带饭桶壶手提上班族,767759025702,商品,冬天不锈钢保温饭盒24小时超长多层大容量便携带饭桶壶手提上班族,641,32,25.89,0.04992,0.81,40.39,0.00,0,0.00,0,0.00,0,0.00,118.90,118.90,2,0,2,0.0625,4.59,12.95,4,1,3,0.125,0,0,,4,6.47,4,6.47,0,,0,6.47,3,407.90,0,0,0,0,0.00,7,43,30,21,0.7,0,0,0.06708,10,1,1,1,0,0.00,0,1,2,118.90,490,30,4,0,118.90,0.04448,0.07407,36.81,696
2024-09-30,371,关键词推广,371,关键词推广,71604983826,小马宝莉粉智能最大化2_903,71615155978,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园2024新款吸管水杯子,826234492041,商品,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园2024新款吸管水杯子,289,8,11.45,0.02768,1.43,39.62,0.00,0,0.00,0,0.00,0,0.00,49.90,49.90,1,0,1,0.125,4.36,11.45,1,0,1,0.125,0,0,,1,11.45,1,11.45,0,,0,11.45,1,99.00,0,0,0,0,0.00,0,26,8,5,0.625,0,0,0.08997,18,3,1,1,0,0.00,0,1,1,49.90,230,8,1,0,49.90,0.03101,0.125,6.65,518
2024-09-30,371,关键词推广,371,关键词推广,71604983826,小马宝莉粉智能最大化2_903,71604979818,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,244,9,18.55,0.03689,2.06,76.02,0.00,0,0.00,0,0.00,0,39.90,29.90,69.80,2,1,1,0.22222,3.76,9.28,8,5,3,0.88889,5,0,,13,1.43,13,1.43,5,3.71,0.55556,2.32,5,505.90,1,4,0,0,0.00,0,40,7,5,0.71429,0,0,0.16393,31,6,1,0.5,0,0.00,0,2,1,34.90,178,7,1,0,39.90,0.03465,0.14286,22.43,821
2024-09-30,371,关键词推广,371,关键词推广,71603180082,小马宝莉粉趋势_831,71611920020,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园2024新款吸管水杯子,826234492041,商品,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园2024新款吸管水杯子,557,30,29.11,0.05386,0.97,52.26,0.00,0,0.00,0,0.00,0,39.90,69.90,109.80,2,1,1,0.06667,3.77,14.56,4,4,0,0.13333,1,0,,5,5.82,5,5.82,1,29.11,0.03333,7.28,2,298.00,1,0,0,0,0.00,2,51,26,18,0.69231,0,0,0.09156,23,2,2,1,1,69.90,1,2,1,54.90,439,28,3,1,109.80,0.04943,0.07692,76.32,1095
2024-09-30,371,关键词推广,371,关键词推广,71603180082,小马宝莉粉趋势_831,71589100990,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,370,21,20.89,0.05676,0.99,56.46,0.00,0,0.00,0,0.00,0,39.90,0.00,39.90,1,1,0,0.04762,1.91,20.89,6,6,0,0.28571,0,0,,6,3.48,6,3.48,0,,0,3.48,1,129.00,0,0,0,0,0.00,1,28,19,16,0.84211,0,0,0.07568,7,1,1,1,0,0.00,0,1,1,39.90,295,19,6,0,39.90,0.05833,0.04762,8.54,524
2024-09-30,371,关键词推广,371,关键词推广,71588196977,草莓熊双饮保温杯智能最大化,71788136754,草莓熊保温杯女生高颜值2024新款迪士尼儿童水杯女孩学生上学专用,746720528548,商品,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,1218,89,141.25,0.07307,1.59,115.97,0.00,0,0.00,0,0.00,0,810.90,311.80,1122.70,15,9,6,0.16854,7.95,9.42,16,13,3,0.17978,6,1,141.25,23,6.14,22,6.42,7,23.54,0.06742,8.83,18,2767.30,2,4,0,0,0.00,7,192,73,45,0.61644,0,0,0.15764,103,3,7,0.53846,0,0.00,0,13,1,86.36,836,73,9,2,611.10,0.07426,0.09333,430.99,7303
2024-09-30,371,关键词推广,371,关键词推广,71573404199,密码保温杯智能最大化,71540035530,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,828385668327,商品,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,213,11,18.85,0.05164,1.71,88.50,0.00,0,0.00,0,0.00,0,0.00,42.90,42.90,1,0,1,0.09091,2.28,18.85,2,2,0,0.18182,3,0,,5,3.77,5,3.77,3,6.28,0.27273,9.43,2,528.00,2,1,0,0,0.00,0,27,10,5,0.5,0,0,0.12676,16,3,0,0,0,0.00,0,1,1,42.90,102,10,1,1,0.00,0.06897,0,29.58,755
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71984544977,儿童保温杯吸管水杯女孩2024新款小学生上学专用宝宝婴幼儿园水壶,653024530391,商品,儿童保温杯吸管水杯子女孩可爱食品级316小学生上学专用宝宝水壶,411,7,8.27,0.01703,1.18,20.12,0.00,0,0.00,0,0.00,0,0.00,156.00,156.00,1,0,1,0.14286,18.86,8.27,2,1,1,0.28571,1,0,,3,2.76,3,2.76,1,8.27,0.14286,4.14,1,369.00,1,0,1,0,0.00,0,9,6,4,0.66667,0,0,0.0219,3,2,0,0,0,0.00,0,1,1,156.00,323,7,1,1,0.00,0.01596,0,222.78,1648
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71984448718,库洛米保温杯双饮高颜值儿童水杯子女孩三丽鸥小学生上学专用水壶,754716553690,商品,库洛米保温杯双饮高颜值儿童水杯子女孩三丽鸥小学生上学专用水壶,135,9,10.45,0.06667,1.16,77.41,0.00,0,0.00,0,0.00,0,0.00,315.00,315.00,2,0,2,0.22222,30.14,5.23,2,0,2,0.22222,3,1,10.45,6,1.74,5,2.09,4,3.48,0.33333,5.23,2,798.00,1,2,1,0,0.00,0,16,9,7,0.77778,0,0,0.11852,7,2,1,0.5,0,0.00,0,2,1,157.50,108,9,1,2,159.00,0.06838,0.125,207.20,2381
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71905638330,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,14,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,13,0,0,0,0.00,0,,0.00,0
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71893166613,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园2024新款吸管水杯子,826234492041,商品,蛋仔派对儿童保温杯男孩小学生上学专用幼儿园2024新款吸管水杯子,249,4,6.57,0.01606,1.64,26.39,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,5,4,3,0.75,0,0,0.02008,1,1,0,,0,0.00,0,0,,,160,4,0,0,0.00,0.01794,0,0.00,1
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71586662311,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,682712701386,商品,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,182,17,21.63,0.09341,1.27,118.85,0.00,0,0.00,0,0.00,0,0.00,129.80,129.80,2,0,2,0.11765,6.00,10.82,6,2,4,0.35294,1,1,21.63,8,2.70,7,3.09,2,21.63,0.05882,3.61,4,456.90,0,1,0,0,0.00,1,23,11,5,0.45455,0,0,0.12637,6,2,1,0.5,0,0.00,0,2,1,64.90,94,11,2,1,39.90,0.12069,0.07143,30.39,439
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71572704779,草莓熊保温杯女生高颜值2024新款迪士尼儿童水杯女孩学生上学专用,746720528548,商品,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,143,3,7.26,0.02098,2.42,50.77,0.00,0,0.00,0,0.00,0,170.85,44.80,215.65,3,2,1,1,29.70,2.42,2,1,1,0.66667,1,0,,3,2.42,3,2.42,1,7.26,0.33333,3.63,3,442.80,0,1,0,0,0.00,0,7,3,2,0.66667,0,0,0.04895,4,2,1,0.5,0,0.00,0,2,2,107.83,82,3,1,0,170.85,0.01695,1,29.07,555
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71572636918,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,828385668327,商品,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,68,2,3.39,0.02941,1.70,49.85,0.00,0,0.00,0,0.00,0,155.82,0.00,155.82,1,1,0,0.5,45.96,3.39,1,1,0,0.5,0,0,,1,3.39,1,3.39,0,,0,3.39,1,399.00,0,0,0,0,0.00,2,3,2,0,0,0,0,0.04412,1,2,1,1,0,0.00,0,1,1,155.82,47,2,1,0,155.82,0.03279,0.5,35.98,475
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71561957213,316保温杯女新款2024男生水杯子儿童小学生上学专用男孩运动水,745722039090,商品,保温杯女生高颜值新款2023秋冬季男生水杯子儿童学生上学专用水壶,180,7,3.31,0.03889,0.47,18.39,0.00,0,0.00,0,0.00,0,39.90,0.00,39.90,1,1,0,0.14286,12.05,3.31,0,0,0,0,0,0,,0,,0,,0,,0,,1,129.00,0,0,0,0,0.00,0,11,6,3,0.5,0,0,0.06111,4,2,1,1,0,0.00,0,1,1,39.90,124,6,0,0,39.90,0.04094,0.14286,16.56,456
2024-09-30,371,关键词推广,371,关键词推广,71561867439,多链接_儿童上学保温杯趋势收割,71553157966,三丽鸥库洛米儿童保温杯女小学生水杯子女孩上学专用水壶2024新款,735478522484,商品,三丽鸥库洛米儿童保温杯女食品级316小学生水杯女孩上学专用冬季,150,7,19.12,0.04667,2.73,127.47,0.00,0,0.00,0,0.00,0,49.90,210.20,260.10,4,1,3,0.57143,13.60,4.78,8,1,7,1.14286,3,1,19.12,12,1.59,11,1.74,4,6.37,0.42857,2.39,10,2043.70,0,3,0,0,0.00,1,26,7,3,0.42857,0,0,0.17333,17,4,0,0,0,0.00,0,3,1,86.70,90,7,0,0,0.00,0.03846,0,74.83,1437
2024-09-30,371,关键词推广,371,关键词推广,71561694179,小马宝莉粉智能最大化1,71528577828,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,827189960269,商品,儿童保温杯女孩上学专用女童2024新款小学生水杯吸管杯子宝宝水壶,222,10,30.00,0.04505,3.00,135.14,0.00,0,0.00,0,0.00,0,36.02,201.62,237.64,6,1,5,0.6,7.92,5.00,10,6,4,1,0,0,,10,3.00,10,3.00,0,,0,3.00,9,724.60,0,0,0,0,0.00,1,29,9,5,0.55556,0,0,0.13063,19,3,2,0.5,0,0.00,0,4,2,59.41,169,9,4,0,75.14,0.03315,0.33333,49.76,1612
2024-09-30,371,关键词推广,371,关键词推广,71561442064,密码保温杯绿智能最大化,71528381600,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,828385668327,商品,密码锁保温杯儿童男孩上学专用女幼儿园小学生指纹水杯子生日礼物,303,10,35.37,0.033,3.54,116.73,0.00,0,0.00,0,0.00,0,143.46,16.80,160.26,2,1,1,0.2,4.53,17.69,4,2,2,0.4,0,0,,4,8.84,4,8.84,0,,0,8.84,2,498.00,0,0,0,0,0.00,0,22,9,6,0.66667,0,0,0.07261,11,2,1,0.5,0,0.00,0,2,1,80.13,246,9,2,0,143.46,0.02632,0.14286,104.74,1395
